id,GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_MODELYR,GV_OTVEHWGT,GV_SPLIMIT,GV_WGTCDTR,OA_AGE,OA_BAGDEPLY,OA_HEIGHT,OA_MAIS,OA_SEX,OA_WEIGHT,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT
77,2050,3,-4,31,4,2004,1710,50,Truck (<=6000 lbs.),30,Deployed,165,0,Female,59,169,270,155,4.563
78,1400,18,19,154,5,2008,1770,50,Passenger Car,39,Not Deployed,183,1,Male,53,149,233,205,3.4717
79,1410,-3,-15,198,5,2007,1360,50,Passenger Car,52,Not Deployed,178,0,Female,91,157,272,145,4.2704
80,1950,-9,-5,148,2,2008,1480,40,Truck (<=6000 lbs.),41,Not Deployed,178,0,Male,91,157,269,195,4.2233
81,1580,9,-5,91,2,2008,1350,35,Passenger Car,40,Not Deployed,180,1,Male,125,158,272,75,4.2976
82,1220,11,-9,298,2,2003,1740,25,Passenger Car,61,Not Deployed,152,0,Female,82,153,260,85,3.978
83,1500,-10,-12,280,3,2006,1500,35,Passenger Car,76,Deployed,170,1,Female,93,156,273,165,4.2588
84,1500,3,-17,143,2,2009,1500,35,Passenger Car,24,Not Deployed,170,0,Female,50,159,272,125,4.3248
85,1330,17,-21,1043,2,2004,1060,50,Passenger Car,62,Deployed,163,0,Male,75,152,260,95,3.952
86,1570,2,-9,1508,2,2008,2080,40,Truck (<=6000 lbs.),47,Not Deployed,173,0,Male,118,156,262,135,4.0872
87,2080,6,-17,37,2,2006,1570,30,Truck (<=6000 lbs.),68,Not Deployed,152,0,Female,52,158,287,55,4.5346
88,1310,12,-2,59,2,2003,960,35,Passenger Car,17,Not Deployed,157,0,Female,73,150,251,55,3.765
89,1500,0,-13,101,2,2008,1350,40,Passenger Car,21,Deployed,170,1,Female,66,158,277,145,4.3766
90,1240,-5,-29,323,2,2007,1080,40,Passenger Car,21,Deployed,180,2,Male,77,154,265,145,4.081
91,1570,11,-60,3147,4,2006,1940,45,Passenger Car,73,Deployed,173,4,Female,86,156,273,125,4.2588
92,1940,-9,-48,1403,4,2007,1570,45,Truck (<=6000 lbs.),58,Deployed,168,2,Male,84,157,295,145,4.6315
93,1200,19,-23,304,2,2002,2140,25,Passenger Car,18,Not Deployed,178,2,Male,88,147,261,55,3.8367
94,1520,6,-2,145,4,2005,1140,40,Passenger Car,22,Not Deployed,170,0,Female,59,155,272,65,4.216
95,1140,-3,-16,75,4,2004,1520,40,Passenger Car,80,Not Deployed,147,0,Female,66,147,262,145,3.8514
96,1460,0,13,150,2,2004,1370,35,Passenger Car,50,Not Deployed,163,1,Female,73,158,265,315,4.187
97,1760,5,-3,348,2,2005,1500,55,Truck (<=6000 lbs.),45,Not Deployed,170,0,Female,104,160,274,165,4.384
98,2420,-4,-12,321,2,2003,1090,25,Truck (<=10000 lbs.),52,Deployed,180,1,Male,100,167,330,155,5.511
99,1500,-11,2,101,2,2004,1600,25,Passenger Car,17,Not Deployed,178,0,Male,77,158,276,235,4.3608
100,1150,-7,-62,1680,3,2007,1380,50,Passenger Car,62,Not Deployed,178,3,Male,112,143,248,55,3.5464
101,1430,-12,-34,920,5,2007,1930,40,Passenger Car,67,Deployed,160,1,Female,77,154,273,155,4.2042
102,1350,8,-15,236,2,2008,1650,35,Passenger Car,46,Deployed,175,1,Female,100,152,269,105,4.0888
103,1680,6,0,60,2,2003,1570,35,Truck (<=6000 lbs.),27,Not Deployed,163,0,Female,51,161,305,45,4.9105
104,1050,14,-18,420,2,2008,1320,45,Passenger Car,54,Not Deployed,155,1,Female,60,147,255,125,3.7485
105,1620,-50,-9,2311,2,2005,1860,25,Passenger Car,63,Not Deployed,152,1,Female,109,159,285,295,4.5315
106,1860,8,-45,1196,2,2005,1620,25,Passenger Car,72,Not Deployed,157,0,Female,91,166,291,125,4.8306
107,1400,29,-34,1223,3,2005,1410,35,Passenger Car,18,Deployed,175,0,Male,86,150,272,95,4.08
108,1440,0,-18,156,2,2007,1790,25,Passenger Car,67,Deployed,170,1,Male,112,154,273,135,4.2042
109,1960,9,-9,74,3,2003,1800,45,Truck (<=6000 lbs.),41,Not Deployed,165,0,Female,82,168,300,135,5.04
110,1440,-7,-8,56,4,2005,1170,35,Truck (<=6000 lbs.),55,Not Deployed,165,1,Female,100,156,262,175,4.0872
111,1790,-5,-13,188,3,2005,1380,35,Truck (<=6000 lbs.),35,Not Deployed,178,1,Male,88,161,278,155,4.4758
112,1420,-6,-7,78,2,2002,1150,40,Truck (<=6000 lbs.),27,Deployed,152,2,Female,77,155,262,175,4.061
113,1210,0,45,218,2,2005,1940,45,Passenger Car,28,Deployed,175,1,Female,64,147,260,315,3.822
114,1300,-8,-14,264,3,2002,1400,40,Passenger Car,27,Deployed,140,1,Female,57,155,280,165,4.34
115,1650,8,-22,121,3,2007,1430,40,Passenger Car,65,Deployed,173,0,Male,100,154,285,145,4.389
116,1500,-22,-8,427,5,2004,1820,25,Passenger Car,64,Not Deployed,163,1,Female,70,151,270,205,4.077
117,2000,19,-33,1340,5,2007,1800,45,Truck (<=6000 lbs.),57,Deployed,183,1,Male,132,158,287,105,4.5346
118,2050,0,8,306,4,2004,2420,25,Truck (<=6000 lbs.),34,Not Deployed,163,1,Female,64,163,286,315,4.6618
119,1430,10,-11,934,2,2004,1410,25,Passenger Car,53,Not Deployed,173,1,Female,75,155,280,125,4.34
120,1490,0,-11,59,2,2003,1450,35,Passenger Car,69,Not Deployed,150,0,Female,64,153,275,135,4.2075
121,1460,-16,-19,478,5,2002,1780,45,Passenger Car,33,Deployed,167,1,Male,82,156,270,175,4.212
122,1780,11,-18,404,6,2008,1460,45,Truck (<=6000 lbs.),18,Deployed,165,1,Female,49,158,265,105,4.187
123,1570,7,4,101,3,2004,1530,35,Passenger Car,53,Not Deployed,157,0,Female,84,151,270,15,4.077
124,2060,-8,-23,678,3,2006,1500,55,Truck (<=10000 lbs.),50,Deployed,182,1,Male,93,168,326,155,5.4768
125,1210,11,-3,381,3,2003,2390,45,Passenger Car,23,Deployed,168,1,Male,82,153,260,315,3.978
126,1670,-10,-14,756,2,2006,2380,55,Passenger Car,27,Deployed,163,3,Female,52,150,285,135,4.275
127,1860,-22,-12,557,2,2007,2270,45,Truck (<=6000 lbs.),64,Not Deployed,157,1,Female,59,157,272,195,4.2704
128,1310,6,-2,155,2,2007,1380,35,Passenger Car,62,Deployed,178,0,Male,85,152,251,135,3.8152
129,2440,0,-22,1141,3,2008,1230,55,Truck (<=10000 lbs.),43,Not Deployed,188,1,Male,100,174,365,145,6.351
130,1170,0,53,120,4,2009,1550,35,Passenger Car,57,Not Deployed,178,0,Male,91,146,250,285,3.65
131,2600,8,-14,267,3,2002,1750,45,Truck (<=10000 lbs.),51,Not Deployed,183,0,Male,104,169,330,105,5.577
132,1150,-18,-31,1186,3,2003,1180,35,Passenger Car,51,Not Deployed,160,1,Female,64,147,262,165,3.8514
133,1200,8,-23,270,2,2008,1240,25,Passenger Car,33,Deployed,157,1,Female,48,150,270,115,4.05
134,1050,-16,-19,262,2,2009,1150,25,Passenger Car,31,Deployed,168,1,Female,57,147,255,175,3.7485
135,1150,20,-12,440,2,2004,1050,25,Passenger Car,56,Deployed,165,1,Female,68,147,253,75,3.7191
136,1310,12,-17,90,3,2009,1200,40,Passenger Car,52,Deployed,178,0,Male,84,153,265,135,4.0545
137,1200,-2,16,182,3,2009,1310,40,Passenger Car,23,Not Deployed,170,1,Female,64,150,270,315,4.05
138,1500,10,-18,161,3,2007,1170,35,Passenger Car,28,Deployed,178,1,Male,72,157,278,115,4.3646
139,1540,5,-19,557,2,2009,2420,25,Passenger Car,28,Deployed,160,0,Female,73,153,285,105,4.3605
140,1810,5,-9,1016,4,2004,1900,25,Truck (<=6000 lbs.),52,Not Deployed,168,1,Female,100,151,269,135,4.0619
141,1900,3,-5,760,1,2003,1810,25,Passenger Car,41,Not Deployed,178,0,Male,73,162,290,205,4.698
142,1570,0,-15,1603,2,2007,1590,25,Passenger Car,28,Deployed,185,2,Male,98,155,273,215,4.2315
143,2020,6,-17,209,2,2007,1810,25,Truck (<=6000 lbs.),27,Not Deployed,168,0,Female,86,158,271,115,4.2818
144,1220,-3,-18,929,2,2007,1870,25,Passenger Car,40,Deployed,170,1,Male,95,150,270,125,4.05
145,1710,2,-13,496,4,2007,1230,35,Passenger Car,34,Deployed,170,1,Female,69,159,305,125,4.8495
146,1230,-14,-12,61,4,2006,1710,35,Passenger Car,26,Not Deployed,173,0,Male,73,151,263,185,3.9713
147,1460,17,6,263,2,2004,1530,25,Passenger Car,37,Not Deployed,168,1,Female,91,153,274,25,4.1922
148,1170,-11,-7,113,6,2008,930,25,Passenger Car,56,Not Deployed,155,0,Female,77,145,250,195,3.625
149,1960,18,-2,231,2,2002,1620,35,Truck (<=6000 lbs.),51,Not Deployed,175,1,Male,82,149,320,155,4.768
150,1550,16,-51,1894,4,2003,1800,25,Passenger Car,23,Deployed,175,5,Male,73,157,281,115,4.4117
151,1800,0,-13,69,5,2002,1550,25,Passenger Car,41,Deployed,185,0,Male,104,158,293,205,4.6294
152,1490,0,-59,1665,2,2007,1370,25,Passenger Car,29,Deployed,178,2,Male,84,155,272,135,4.216
153,1340,-8,-9,105,6,2009,1260,25,Passenger Car,23,Not Deployed,173,2,Female,64,147,270,175,3.969
154,1810,13,-5,974,4,2004,1160,50,Truck (<=6000 lbs.),53,Deployed,160,1,Female,50,162,303,155,4.9086
155,1270,8,-9,483,2,2007,1490,30,Passenger Car,17,Not Deployed,175,0,Female,91,152,269,65,4.0888
156,2480,0,-36,1254,2,2006,2000,25,Truck (<=10000 lbs.),25,Not Deployed,163,0,Female,64,171,337,135,5.7627
157,2000,0,41,1493,2,2007,2480,25,Truck (<=6000 lbs.),52,Not Deployed,178,0,Male,95,167,302,315,5.0434
158,1580,6,-25,243,2,2006,1440,35,Passenger Car,22,Deployed,173,1,Male,75,156,284,105,4.4304
159,1410,-10,-10,399,7,2003,1120,35,Passenger Car,34,Not Deployed,168,0,Male,70,154,280,165,4.312
160,1550,4,-13,164,4,2003,1480,55,Passenger Car,21,Deployed,183,0,Male,100,157,281,135,4.4117
161,1880,2,-12,195,2,2005,1810,35,Truck (<=6000 lbs.),27,Not Deployed,168,1,Female,59,160,304,125,4.864
162,2650,-5,-21,192,2,2008,2270,55,Truck (<=10000 lbs.),39,Not Deployed,157,1,Female,61,172,330,125,5.676
163,1650,4,-8,493,1,2006,1490,25,Passenger Car,29,Not Deployed,180,1,Female,68,157,281,115,4.4117
164,1900,3,-16,358,2,2006,1540,25,Passenger Car,50,Not Deployed,173,1,Male,104,162,290,125,4.698
165,1950,2,-28,554,5,2007,1300,35,Truck (<=6000 lbs.),45,Deployed,173,1,Male,81,158,279,125,4.4082
166,1300,-22,-27,415,5,2002,1950,45,Passenger Car,25,Deployed,163,1,Female,52,150,251,165,3.765
167,1210,20,7,391,3,2003,1630,40,Passenger Car,67,Not Deployed,160,1,Male,64,153,260,25,3.978
168,1630,-8,-13,323,3,2003,1210,40,Truck (<=6000 lbs.),47,Deployed,168,0,Male,91,148,320,165,4.736
169,2100,-17,-3,464,2,2002,1720,25,Truck (<=6000 lbs.),45,Not Deployed,185,0,Male,91,158,287,215,4.5346
170,1550,0,23,123,2,2006,1470,35,Passenger Car,44,Not Deployed,168,1,Male,79,155,273,315,4.2315
171,1780,-19,-54,2070,1,2008,1800,25,Truck (<=6000 lbs.),20,Deployed,180,1,Male,81,157,265,155,4.1605
172,1800,26,-44,3646,1,2002,1780,25,Truck (<=6000 lbs.),71,Deployed,188,3,Male,141,149,258,105,3.8442
173,1220,6,-22,398,2,2002,1190,35,Passenger Car,21,Deployed,175,1,Male,93,149,261,135,3.8889
174,1140,10,-6,386,1,2008,1570,25,Passenger Car,22,Not Deployed,180,0,Male,59,145,245,165,3.5525
175,1890,0,-21,334,2,2004,1810,45,Truck (<=6000 lbs.),42,Deployed,178,1,Male,86,170,315,155,5.355
176,1810,15,-4,200,2,2004,1890,35,Truck (<=6000 lbs.),49,Not Deployed,170,1,Female,91,170,315,65,5.355
177,1570,-12,-8,115,2,2003,1380,25,Passenger Car,36,Not Deployed,173,0,Male,86,157,287,195,4.5059
178,1400,-12,31,144,4,2007,1470,40,Truck (<=6000 lbs.),59,Not Deployed,183,0,Female,68,151,264,315,3.9864
179,1160,-18,-30,100,3,2003,1620,25,Passenger Car,35,Deployed,183,0,Male,79,147,262,165,3.8514
180,1620,17,-20,1172,2,2008,1160,25,Passenger Car,65,Deployed,168,1,Female,73,157,281,95,4.4117
181,1880,-14,0,335,2,2003,1500,25,Truck (<=6000 lbs.),41,Not Deployed,163,1,Female,51,161,303,225,4.8783
182,1500,3,-17,203,2,2005,1880,25,Passenger Car,53,Deployed,173,1,Male,91,157,276,125,4.3332
183,2110,26,-5,556,2,2008,2490,25,Truck (<=6000 lbs.),37,Not Deployed,155,1,Female,64,168,302,55,5.0736
184,1440,10,-8,222,2,2004,1240,25,Passenger Car,47,Not Deployed,152,1,Female,40,151,270,85,4.077
185,1600,-9,-24,157,2,2003,1470,35,Passenger Car,26,Not Deployed,201,1,Male,136,157,276,155,4.3332
186,1470,5,-29,915,2,2004,1600,35,Passenger Car,24,Deployed,163,1,Female,58,155,280,125,4.34
187,1590,9,-5,108,4,2006,1540,40,Passenger Car,59,Not Deployed,183,0,Male,77,157,274,75,4.3018
188,1210,14,-5,154,2,2004,1780,25,Passenger Car,72,Deployed,170,0,Female,78,146,264,65,3.8544
189,1350,-30,11,832,2,2005,1100,35,Passenger Car,21,Not Deployed,185,2,Male,104,147,253,245,3.7191
190,1410,0,-20,298,2,2002,1450,25,Truck (<=6000 lbs.),57,Not Deployed,188,1,Male,95,148,262,135,3.8776
191,1810,-2,-14,231,4,2005,2270,40,Truck (<=6000 lbs.),46,Not Deployed,180,0,Male,86,162,303,145,4.9086
192,1300,21,-4,309,2,2008,1430,35,Passenger Car,21,Not Deployed,168,1,Female,68,152,269,55,4.0888
193,1430,0,-19,158,2,2008,1300,35,Passenger Car,34,Deployed,168,1,Male,73,153,278,155,4.2534
194,1490,3,-19,131,4,2005,1800,40,Passenger Car,21,Not Deployed,173,1,Female,82,153,270,125,4.131
195,1800,-18,-3,381,2,2002,1490,55,Passenger Car,75,Not Deployed,178,1,Male,86,159,293,215,4.6587
196,1040,-4,-32,130,2,2002,2020,35,Passenger Car,36,Deployed,163,1,Female,61,144,244,135,3.5136
197,1870,14,-14,96,2,2002,1520,35,Truck (<=6000 lbs.),36,Not Deployed,180,1,Female,102,152,265,105,4.028
198,1600,-3,-18,218,2,2008,1570,35,Truck (<=6000 lbs.),44,Deployed,170,1,Female,104,156,262,145,4.0872
199,1520,4,-25,221,3,2002,1540,25,Passenger Car,27,Not Deployed,178,1,Male,91,152,275,125,4.18
200,1430,-38,35,66,4,2007,1580,45,Passenger Car,20,Not Deployed,160,0,Female,64,154,278,205,4.2812
201,1790,0,-9,130,2,2005,1540,35,Truck (<=6000 lbs.),41,Not Deployed,175,0,Female,64,160,285,115,4.56
202,1210,0,-19,118,3,2003,1600,45,Passenger Car,19,Deployed,191,0,Male,109,146,264,135,3.8544
203,1990,-8,-6,321,2,2004,1210,35,Passenger Car,57,Not Deployed,168,0,Female,64,157,309,155,4.8513
204,2400,6,-8,717,2,2008,2080,35,Truck (<=10000 lbs.),26,Not Deployed,165,1,Female,91,175,357,165,6.2475
205,1240,6,-18,125,2,2005,2290,45,Passenger Car,27,Not Deployed,165,1,Female,59,147,267,115,3.9249
206,1510,0,31,1066,2,2006,1190,45,Passenger Car,58,Not Deployed,160,1,Male,91,157,276,315,4.3332
207,1140,0,-24,168,2,2006,1630,35,Passenger Car,22,Not Deployed,180,0,Male,82,146,260,135,3.796
208,2320,1,8,90,2,2008,1310,45,Truck (<=10000 lbs.),46,Not Deployed,168,2,Female,129,164,303,325,4.9692
209,1260,10,22,95,2,2008,2420,30,Passenger Car,62,Not Deployed,165,0,Female,82,148,262,235,3.8776
210,1430,0,-17,138,3,2008,1370,55,Passenger Car,24,Deployed,185,0,Male,75,155,273,135,4.2315
211,2340,-2,-21,323,4,2006,2530,40,Truck (<=10000 lbs.),20,Deployed,183,0,Male,82,175,357,145,6.2475
212,2030,27,18,122,4,2004,1960,45,Truck (<=10000 lbs.),41,Not Deployed,165,1,Female,77,158,333,155,5.2614
213,1960,31,-6,115,4,2002,2030,45,Truck (<=6000 lbs.),60,Not Deployed,168,1,Female,65,168,300,95,5.04
214,1140,-26,-5,304,2,2005,1560,40,Passenger Car,73,Not Deployed,157,1,Female,68,146,260,215,3.796
215,1220,-21,-17,445,4,2002,1630,45,Passenger Car,58,Not Deployed,170,0,Male,91,149,261,185,3.8889
216,1630,3,-20,243,4,2008,1220,45,Truck (<=6000 lbs.),45,Not Deployed,168,1,Female,95,148,320,125,4.736
217,1630,0,-20,370,4,2006,1850,35,Passenger Car,55,Deployed,168,0,Male,69,157,281,135,4.4117
218,2320,-17,-6,502,4,2008,1620,45,Truck (<=10000 lbs.),40,Not Deployed,173,0,Female,61,164,303,205,4.9692
219,1640,-3,-15,194,3,2007,1200,40,Passenger Car,70,Deployed,175,0,Female,104,156,284,145,4.4304
220,1200,21,-4,231,2,2006,1640,40,Passenger Car,71,Not Deployed,183,0,Male,86,147,261,55,3.8367
221,1810,-2,-11,161,2,2004,1150,25,Truck (<=6000 lbs.),48,Deployed,183,1,Male,132,151,269,145,4.0619
222,1630,17,-10,286,1,2006,1660,55,Passenger Car,27,Not Deployed,183,0,Male,91,158,281,75,4.4398
223,1660,-3,-20,281,3,2005,1630,30,Truck (<=6000 lbs.),54,Deployed,157,2,Female,68,157,286,145,4.4902
224,1840,-15,-8,483,4,2002,2110,35,Truck (<=10000 lbs.),54,Not Deployed,163,0,Female,68,167,352,195,5.8784
225,1630,0,-17,132,1,2006,1580,35,Passenger Car,64,Not Deployed,173,0,Female,82,157,281,135,4.4117
226,1240,6,-16,83,4,2008,1490,40,Passenger Car,31,Deployed,170,1,Female,57,148,262,115,3.8776
227,2160,8,-8,894,2,2008,2160,35,Truck (<=10000 lbs.),68,Not Deployed,178,1,Male,100,170,320,145,5.44
228,2160,15,-15,938,2,2004,2160,35,Truck (<=6000 lbs.),63,Not Deployed,188,1,Male,103,158,287,115,4.5346
229,1440,6,-33,225,2,2007,3100,35,Passenger Car,37,Deployed,168,2,Female,103,157,273,125,4.2861
230,2080,0,-11,119,2,2006,1480,25,Truck (<=6000 lbs.),49,Not Deployed,178,0,Male,82,160,308,135,4.928
231,1480,3,15,197,4,2004,2080,25,Truck (<=6000 lbs.),37,Not Deployed,160,0,Male,59,153,263,325,4.0239
232,1170,10,-6,79,2,2004,2200,25,Passenger Car,61,Not Deployed,168,1,Male,58,147,262,75,3.8514
233,1940,0,-8,75,2,2006,1540,65,Truck (<=6000 lbs.),37,Not Deployed,170,0,Male,84,159,307,155,4.8813
234,2630,0,-12,295,4,2007,2020,25,Truck (<=10000 lbs.),48,Not Deployed,163,0,Male,95,173,343,135,5.9339
235,1540,-4,22,487,2,2004,1610,25,Passenger Car,52,Not Deployed,155,1,Female,96,156,281,305,4.3836
236,2010,-2,-12,101,3,2008,1250,40,Truck (<=6000 lbs.),35,Deployed,168,1,Female,98,165,281,145,4.6365
237,1190,-3,-17,234,2,2002,1500,35,Passenger Car,21,Deployed,183,1,Male,77,147,261,145,3.8367
238,1500,11,-9,63,2,2007,1190,35,Passenger Car,50,Not Deployed,180,1,Female,70,157,278,85,4.3646
239,1570,0,-21,225,2,2004,1840,25,Passenger Car,20,Deployed,173,1,Female,136,156,284,135,4.4304
240,1780,0,-65,4935,2,2002,990,45,Truck (<=6000 lbs.),54,Deployed,178,3,Male,103,166,282,135,4.6812
241,1540,-3,-16,249,4,2007,1500,40,Truck (<=6000 lbs.),46,Deployed,191,0,Male,91,156,262,145,4.0872
242,1770,0,-16,285,2,2002,1660,55,Truck (<=6000 lbs.),31,Not Deployed,163,0,Female,64,161,288,135,4.6368
243,1240,-6,-18,156,2,2005,1440,25,Passenger Car,48,Not Deployed,165,1,Female,100,147,262,155,3.8514
244,1790,-2,13,202,4,2005,1980,35,Truck (<=6000 lbs.),74,Not Deployed,170,0,Male,104,160,285,305,4.56
245,1240,-4,-24,720,2,2007,1310,25,Passenger Car,27,Deployed,168,1,Female,86,148,262,145,3.8776
246,1310,0,-26,103,2,2007,1240,25,Passenger Car,59,Not Deployed,163,1,Female,65,147,270,135,3.969
247,1440,0,-17,357,2,2004,1400,55,Passenger Car,23,Deployed,180,1,Male,120,151,270,135,4.077
248,1530,28,-23,1168,2,2008,2520,35,Passenger Car,57,Not Deployed,163,2,Female,77,152,268,85,4.0736
249,2520,-4,-22,754,2,2007,1530,35,Truck (<=10000 lbs.),29,Deployed,178,0,Male,78,172,338,145,5.8136
250,1190,2,-14,129,2,2002,1320,25,Passenger Car,36,Not Deployed,175,1,Male,93,147,261,125,3.8367
251,1980,-9,-25,1290,4,2004,2290,45,Truck (<=6000 lbs.),18,Not Deployed,170,1,Female,57,168,300,155,5.04
252,2290,7,-20,173,4,2004,1980,45,Truck (<=10000 lbs.),56,Not Deployed,193,1,Male,134,172,357,115,6.1404
253,1270,-2,-9,75,3,2003,1530,25,Passenger Car,38,Not Deployed,196,0,Male,111,148,261,145,3.8628
254,1260,2,-11,114,2,2008,2460,35,Passenger Car,24,Not Deployed,168,0,Female,61,148,262,145,3.8776
255,1090,0,-13,80,4,2002,1670,15,Passenger Car,29,Not Deployed,175,0,Male,93,146,247,135,3.6062
256,1210,5,-28,91,3,2004,1570,25,Passenger Car,31,Deployed,183,1,Male,91,146,264,125,3.8544
257,1570,4,-21,218,2,2007,2200,25,Passenger Car,53,Not Deployed,155,1,Female,84,155,273,125,4.2315
258,1550,15,-5,166,2,2003,1520,25,Passenger Car,68,Deployed,165,1,Female,82,156,272,125,4.2432
259,1600,13,-7,79,2,2002,1990,35,Passenger Car,23,Not Deployed,175,1,Male,104,157,276,135,4.3332
260,1310,0,-25,536,2,2008,2150,45,Passenger Car,84,Not Deployed,188,2,Male,95,153,265,135,4.0545
261,1770,23,-9,699,2,2003,2270,35,Truck (<=6000 lbs.),18,Not Deployed,183,1,Male,91,161,307,65,4.9427
262,2270,0,-20,238,2,2006,1770,35,Truck (<=10000 lbs.),23,Not Deployed,160,1,Female,82,158,328,135,5.1824
263,1810,0,-12,264,3,2004,1810,30,Truck (<=6000 lbs.),25,Not Deployed,175,1,Female,73,151,269,135,4.0619
264,1440,19,-54,1593,2,2007,1240,35,Passenger Car,26,Deployed,165,2,Male,73,154,273,115,4.2042
265,1480,17,-20,236,2,2009,1420,25,Passenger Car,40,Deployed,155,1,Female,61,155,273,95,4.2315
266,2120,0,-18,207,2,2005,1970,35,Truck (<=6000 lbs.),39,Not Deployed,163,1,Female,59,170,296,135,5.032
267,1500,-4,-24,147,2,2007,1990,35,Truck (<=6000 lbs.),75,Not Deployed,175,0,Male,77,148,319,145,4.7212
268,1560,10,-12,610,2,2003,1410,25,Passenger Car,88,Not Deployed,165,1,Female,63,157,277,95,4.3489
269,1740,0,-26,442,2,2005,1960,45,Truck (<=6000 lbs.),22,Deployed,173,0,Male,61,153,265,135,4.0545
270,1230,4,-7,1040,4,2003,1390,35,Passenger Car,64,Not Deployed,180,0,Male,88,152,259,135,3.9368
271,1500,16,-29,334,2,2005,2120,25,Truck (<=6000 lbs.),25,Deployed,160,1,Female,52,166,262,105,4.3492
272,1250,0,-18,97,3,2009,2130,15,Passenger Car,27,Not Deployed,173,0,Male,70,151,263,135,3.9713
273,1500,-21,-25,1408,2,2007,1210,40,Passenger Car,32,Deployed,188,1,Female,131,156,272,175,4.2432
274,1440,0,-10,366,2,2008,1880,55,Passenger Car,23,Not Deployed,160,0,Female,68,155,273,175,4.2315
275,1970,8,-45,844,3,2003,1420,40,Truck (<=6000 lbs.),36,Deployed,183,1,Male,100,149,289,125,4.3061
276,1920,9,-25,710,4,2005,1650,40,Truck (<=6000 lbs.),41,Deployed,165,0,Female,66,162,288,115,4.6656
277,1860,-3,-15,347,4,2003,720,40,Truck (<=6000 lbs.),38,Deployed,165,1,Female,105,170,299,145,5.083
278,1570,25,-14,1016,2,2005,1210,30,Passenger Car,32,Deployed,175,1,Male,73,156,271,125,4.2276
279,1360,-10,-6,101,5,2005,1450,50,Truck (<=6000 lbs.),60,Not Deployed,152,2,Female,136,150,249,195,3.735
280,1220,7,-37,1132,4,2004,1530,55,Passenger Car,39,Deployed,165,1,Female,77,148,262,125,3.8776
281,1530,-31,0,668,2,2006,1220,55,Passenger Car,63,Not Deployed,165,2,Female,66,155,266,225,4.123
282,1770,3,-10,561,2,2002,1570,35,Passenger Car,28,Deployed,188,3,Male,102,155,291,135,4.5105
283,1750,15,-18,624,3,2007,1490,40,Truck (<=6000 lbs.),23,Deployed,183,1,Male,150,160,304,95,4.864
284,1820,-8,-21,310,4,2006,1540,35,Truck (<=6000 lbs.),58,Deployed,165,1,Female,61,163,286,155,4.6618
285,1270,4,-23,226,2,2005,1950,35,Passenger Car,52,Not Deployed,165,1,Male,80,147,261,125,3.8367
286,1550,7,-10,433,3,2002,1800,35,Passenger Car,43,Not Deployed,185,0,Male,98,154,272,135,4.1888
287,1440,15,3,388,3,2005,1280,35,Passenger Car,36,Not Deployed,178,0,Female,91,156,272,35,4.2432
288,1440,-11,-63,2180,7,2006,1440,55,Passenger Car,23,Deployed,160,3,Female,68,151,270,135,4.077
289,1630,-6,-34,708,5,2006,1370,30,Passenger Car,23,Deployed,178,1,Male,77,157,281,145,4.4117
290,1690,0,16,410,4,2006,1690,50,Passenger Car,63,Not Deployed,178,0,Male,104,153,290,335,4.437
291,2040,20,7,318,4,2008,1840,40,Truck (<=10000 lbs.),54,Not Deployed,170,1,Female,77,170,310,25,5.27
292,1500,20,-7,168,2,2009,1360,50,Passenger Car,36,Not Deployed,155,0,Female,64,158,278,65,4.3924
293,1360,-4,-22,531,4,2005,1500,50,Truck (<=6000 lbs.),26,Deployed,165,1,Female,70,151,249,145,3.7599
294,1320,0,-88,3893,2,2005,1630,25,Passenger Car,27,Deployed,170,5,Male,118,151,270,135,4.077
295,1440,11,-16,102,2,2003,1370,55,Passenger Car,72,Not Deployed,160,1,Female,52,156,272,65,4.2432
296,2080,42,-15,2050,3,2007,2150,45,Truck (<=6000 lbs.),45,Deployed,160,3,Female,73,173,275,65,4.7575
297,1460,6,26,97,5,2004,2470,45,Passenger Car,74,Not Deployed,150,1,Female,54,156,272,235,4.2432
298,1800,0,17,247,4,2003,1630,40,Truck (<=6000 lbs.),46,Not Deployed,183,1,Male,100,163,286,315,4.6618
299,2290,64,11,4478,2,2005,1900,25,Truck (<=6000 lbs.),64,Not Deployed,155,2,Female,93,159,326,35,5.1834
300,1460,0,27,516,3,2002,1800,35,Passenger Car,29,Not Deployed,188,1,Male,88,152,275,315,4.18
301,1570,0,-27,443,2,2007,1520,35,Passenger Car,23,Deployed,168,2,Female,54,155,273,135,4.2315
302,1500,0,-35,555,6,2009,2330,50,Passenger Car,36,Deployed,178,0,Male,104,154,278,135,4.2812
303,2530,-15,-42,5746,6,2005,1220,50,Truck (<=10000 lbs.),22,Deployed,178,0,Male,75,167,330,155,5.511
304,1220,79,-46,908,4,2007,2530,50,Passenger Car,27,Deployed,168,2,Female,61,150,270,75,4.05
305,1620,21,12,779,2,2002,1650,50,Passenger Car,86,Not Deployed,175,0,Male,71,159,285,15,4.5315
306,1580,-39,-14,1129,4,2008,1730,40,Passenger Car,45,Deployed,165,0,Female,64,156,281,205,4.3836
307,1460,-17,-3,233,5,2005,1440,30,Passenger Car,20,Not Deployed,168,0,Female,48,156,281,215,4.3836
